P&ID_number,Type,Symbol_XX,Symbol_YY,Q_id,Question,GT,Cypher
261,Spatial-Count,26,3,10,What is the total count of symbols classified as 26 are directly connected to symbols of 3?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 3 AND s1.class = 26 
RETURN COUNT(s1)"
261,Spatial-Count,1,29,19,Can you tell me how many symbols of class 1 have direct connections to symbols of class 29?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 1 
RETURN COUNT(s1)"
261,Spatial-Count,28,26,12,Count the number of 28 symbols that are directly connected to 26 symbols,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 26 AND s1.class = 28 
RETURN COUNT(s1)"
261,Spatial-Count,30,9,10,What is the total count of symbols classified as 30 are directly connected to symbols of 9?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 9 AND s1.class = 30 
RETURN COUNT(s1)"
261,Spatial-Count,9,11,1,How many symbols with class 9 are linked directly to symbols with class 11?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 11 AND s1.class = 9 
RETURN COUNT(s1)"
261,Spatial-Count,11,29,19,Can you tell me how many symbols of class 11 have direct connections to symbols of class 29?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 11 
RETURN COUNT(s1)"
261,Spatial-Count,13,21,12,Count the number of 13 symbols that are directly connected to 21 symbols,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 13 
RETURN COUNT(s1)"
261,Spatial-Count,15,3,5,Count the symbols of class 15 that are directly connected to symbols of class 3,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 3 AND s1.class = 15 
RETURN COUNT(s1)"
262,Spatial-Count,11,1,17,"How many symbols are directly connected to symbols of class 1, given that they belong to class 11?",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 11 
RETURN COUNT(s1)"
262,Spatial-Count,7,18,20,What is the total count of symbols with class 7 that are directly connected to symbols with class 18?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 18 AND s1.class = 7 
RETURN COUNT(s1)"
262,Spatial-Count,32,1,14,How many symbols fall under class 32 and are directly connected to symbols under class 1?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 32 
RETURN COUNT(s1)"
262,Spatial-Count,28,11,5,Count the symbols of class 28 that are directly connected to symbols of class 11,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 11 AND s1.class = 28 
RETURN COUNT(s1)"
262,Spatial-Count,29,2,4,How many symbols categorized as class 29 are directly linked to symbols categorized as class 2?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 2 AND s1.class = 29 
RETURN COUNT(s1)"
262,Spatial-Count,18,31,11,How many symbols of 18 have direct connections to symbols of 31?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 18 
RETURN COUNT(s1)"
262,Spatial-Count,27,21,4,How many symbols categorized as class 27 are directly linked to symbols categorized as class 21?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 27 
RETURN COUNT(s1)"
262,Spatial-Count,16,3,16,What is the count of 16 symbols directly linked to 3?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 3 AND s1.class = 16 
RETURN COUNT(s1)"
262,Spatial-Count,29,2,13,What is the number of  29 and 2 symbols' direct connections?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 2 AND s1.class = 29 
RETURN COUNT(s1)"
262,Spatial-Count,18,32,6,What is the number of symbols with class 18 that have direct connections to symbols with class 32?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 32 AND s1.class = 18 
RETURN COUNT(s1)"
262,Spatial-Count,9,25,20,What is the total count of symbols with class 9 that are directly connected to symbols with class 25?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 25 AND s1.class = 9 
RETURN COUNT(s1)"
262,Spatial-Count,13,28,5,Count the symbols of class 13 that are directly connected to symbols of class 28,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 28 AND s1.class = 13 
RETURN COUNT(s1)"
262,Spatial-Count,7,18,1,How many symbols with class 7 are linked directly to symbols with class 18?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 18 AND s1.class = 7 
RETURN COUNT(s1)"
262,Spatial-Count,10,24,18,"Count the symbols that are directly linked to symbols of class 24, with 10",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 24 AND s1.class = 10 
RETURN COUNT(s1)"
262,Spatial-Count,31,18,4,How many symbols categorized as class 31 are directly linked to symbols categorized as class 18?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 18 AND s1.class = 31 
RETURN COUNT(s1)"
262,Spatial-Count,26,14,11,How many symbols of 26 have direct connections to symbols of 14?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 14 AND s1.class = 26 
RETURN COUNT(s1)"
262,Spatial-Count,20,27,10,What is the total count of symbols classified as 20 are directly connected to symbols of 27?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 27 AND s1.class = 20 
RETURN COUNT(s1)"
262,Spatial-Count,17,30,19,Can you tell me how many symbols of class 17 have direct connections to symbols of class 30?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 17 
RETURN COUNT(s1)"
262,Spatial-Count,3,29,4,How many symbols categorized as class 3 are directly linked to symbols categorized as class 29?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 29 AND s1.class = 3 
RETURN COUNT(s1)"
262,Spatial-Count,12,10,17,"How many symbols are directly connected to symbols of class 10, given that they belong to class 12?",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 10 AND s1.class = 12 
RETURN COUNT(s1)"
262,Spatial-Count,8,6,6,What is the number of symbols with class 8 that have direct connections to symbols with class 6?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 6 AND s1.class = 8 
RETURN COUNT(s1)"
262,Spatial-Count,22,10,1,How many symbols with class 22 are linked directly to symbols with class 10?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 10 AND s1.class = 22 
RETURN COUNT(s1)"
262,Spatial-Count,27,5,17,"How many symbols are directly connected to symbols of class 5, given that they belong to class 27?",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 5 AND s1.class = 27 
RETURN COUNT(s1)"
262,Spatial-Count,26,6,18,"Count the symbols that are directly linked to symbols of class 6, with 26",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 6 AND s1.class = 26 
RETURN COUNT(s1)"
262,Spatial-Count,26,7,8,Count the symbols with class 26 that are directly linked to symbols with class 7,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 7 AND s1.class = 26 
RETURN COUNT(s1)"
262,Spatial-Count,27,15,17,"How many symbols are directly connected to symbols of class 15, given that they belong to class 27?",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 27 
RETURN COUNT(s1)"
262,Spatial-Count,7,10,20,What is the total count of symbols with class 7 that are directly connected to symbols with class 10?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 10 AND s1.class = 7 
RETURN COUNT(s1)"
262,Spatial-Count,30,30,5,Count the symbols of class 30 that are directly connected to symbols of class 30,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 30 
RETURN COUNT(s1)"
262,Spatial-Count,8,16,10,What is the total count of symbols classified as 8 are directly connected to symbols of 16?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 16 AND s1.class = 8 
RETURN COUNT(s1)"
262,Spatial-Count,20,1,16,What is the count of 20 symbols directly linked to 1?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 20 
RETURN COUNT(s1)"
262,Spatial-Count,20,8,6,What is the number of symbols with class 20 that have direct connections to symbols with class 8?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 8 AND s1.class = 20 
RETURN COUNT(s1)"
262,Spatial-Count,31,14,9,Can you tell me how many symbols of class 31 are directly connected to symbols of class 14?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 14 AND s1.class = 31 
RETURN COUNT(s1)"
263,Spatial-Count,27,24,7,How many symbols from class 27 are directly connected to symbols from class 24?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 24 AND s1.class = 27 
RETURN COUNT(s1)"
263,Spatial-Count,14,17,10,What is the total count of symbols classified as 14 are directly connected to symbols of 17?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 14 
RETURN COUNT(s1)"
263,Spatial-Count,15,20,15,Count the symbols categorized as class 15 that have direct connections to symbols categorized as class 20,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 20 AND s1.class = 15 
RETURN COUNT(s1)"
263,Spatial-Count,24,20,16,What is the count of 24 symbols directly linked to 20?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 20 AND s1.class = 24 
RETURN COUNT(s1)"
263,Spatial-Count,31,6,16,What is the count of 31 symbols directly linked to 6?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 6 AND s1.class = 31 
RETURN COUNT(s1)"
263,Spatial-Count,20,15,1,How many symbols with class 20 are linked directly to symbols with class 15?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 20 
RETURN COUNT(s1)"
263,Spatial-Count,24,22,5,Count the symbols of class 24 that are directly connected to symbols of class 22,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 24 
RETURN COUNT(s1)"
263,Spatial-Count,31,6,18,"Count the symbols that are directly linked to symbols of class 6, with 31",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 6 AND s1.class = 31 
RETURN COUNT(s1)"
263,Spatial-Count,20,24,17,"How many symbols are directly connected to symbols of class 24, given that they belong to class 20?",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 24 AND s1.class = 20 
RETURN COUNT(s1)"
263,Spatial-Count,24,1,18,"Count the symbols that are directly linked to symbols of class 1, with 24",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 24 
RETURN COUNT(s1)"
263,Spatial-Count,11,26,19,Can you tell me how many symbols of class 11 have direct connections to symbols of class 26?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 26 AND s1.class = 11 
RETURN COUNT(s1)"
263,Spatial-Count,20,15,2,Can you count the symbols belonging to class 20 that are directly connected to symbols of class 15?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 20 
RETURN COUNT(s1)"
263,Spatial-Count,27,15,7,How many symbols from class 27 are directly connected to symbols from class 15?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 27 
RETURN COUNT(s1)"
263,Spatial-Count,20,31,16,What is the count of 20 symbols directly linked to 31?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 20 
RETURN COUNT(s1)"
263,Spatial-Count,1,27,8,Count the symbols with class 1 that are directly linked to symbols with class 27,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 27 AND s1.class = 1 
RETURN COUNT(s1)"
263,Spatial-Count,18,25,6,What is the number of symbols with class 18 that have direct connections to symbols with class 25?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 25 AND s1.class = 18 
RETURN COUNT(s1)"
263,Spatial-Count,13,25,1,How many symbols with class 13 are linked directly to symbols with class 25?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 25 AND s1.class = 13 
RETURN COUNT(s1)"
263,Spatial-Count,20,30,12,Count the number of 20 symbols that are directly connected to 30 symbols,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 20 
RETURN COUNT(s1)"
263,Spatial-Count,26,22,4,How many symbols categorized as class 26 are directly linked to symbols categorized as class 22?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 26 
RETURN COUNT(s1)"
263,Spatial-Count,6,1,19,Can you tell me how many symbols of class 6 have direct connections to symbols of class 1?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 6 
RETURN COUNT(s1)"
263,Spatial-Count,26,27,17,"How many symbols are directly connected to symbols of class 27, given that they belong to class 26?",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 27 AND s1.class = 26 
RETURN COUNT(s1)"
263,Spatial-Count,29,30,7,How many symbols from class 29 are directly connected to symbols from class 30?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 29 
RETURN COUNT(s1)"
263,Spatial-Count,3,22,5,Count the symbols of class 3 that are directly connected to symbols of class 22,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 3 
RETURN COUNT(s1)"
263,Spatial-Count,31,27,20,What is the total count of symbols with class 31 that are directly connected to symbols with class 27?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 27 AND s1.class = 31 
RETURN COUNT(s1)"
263,Spatial-Count,8,4,13,What is the number of  8 and 4 symbols' direct connections?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 4 AND s1.class = 8 
RETURN COUNT(s1)"
263,Spatial-Count,14,6,1,How many symbols with class 14 are linked directly to symbols with class 6?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 6 AND s1.class = 14 
RETURN COUNT(s1)"
263,Spatial-Count,21,20,17,"How many symbols are directly connected to symbols of class 20, given that they belong to class 21?",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 20 AND s1.class = 21 
RETURN COUNT(s1)"
263,Spatial-Count,28,10,2,Can you count the symbols belonging to class 28 that are directly connected to symbols of class 10?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 10 AND s1.class = 28 
RETURN COUNT(s1)"
263,Spatial-Count,13,28,11,How many symbols of 13 have direct connections to symbols of 28?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 28 AND s1.class = 13 
RETURN COUNT(s1)"
263,Spatial-Count,7,17,5,Count the symbols of class 7 that are directly connected to symbols of class 17,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 7 
RETURN COUNT(s1)"
263,Spatial-Count,24,5,11,How many symbols of 24 have direct connections to symbols of 5?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 5 AND s1.class = 24 
RETURN COUNT(s1)"
263,Spatial-Count,6,13,12,Count the number of 6 symbols that are directly connected to 13 symbols,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 13 AND s1.class = 6 
RETURN COUNT(s1)"
264,Spatial-Count,16,22,8,Count the symbols with class 16 that are directly linked to symbols with class 22,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 16 
RETURN COUNT(s1)"
264,Spatial-Count,10,15,9,Can you tell me how many symbols of class 10 are directly connected to symbols of class 15?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 15 AND s1.class = 10 
RETURN COUNT(s1)"
264,Spatial-Count,14,17,2,Can you count the symbols belonging to class 14 that are directly connected to symbols of class 17?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 17 AND s1.class = 14 
RETURN COUNT(s1)"
264,Spatial-Count,14,2,18,"Count the symbols that are directly linked to symbols of class 2, with 14",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 2 AND s1.class = 14 
RETURN COUNT(s1)"
264,Spatial-Count,19,30,1,How many symbols with class 19 are linked directly to symbols with class 30?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 19 
RETURN COUNT(s1)"
264,Spatial-Count,17,5,16,What is the count of 17 symbols directly linked to 5?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 5 AND s1.class = 17 
RETURN COUNT(s1)"
264,Spatial-Count,4,24,17,"How many symbols are directly connected to symbols of class 24, given that they belong to class 4?",1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 24 AND s1.class = 4 
RETURN COUNT(s1)"
264,Spatial-Count,2,14,19,Can you tell me how many symbols of class 2 have direct connections to symbols of class 14?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 14 AND s1.class = 2 
RETURN COUNT(s1)"
264,Spatial-Count,5,2,9,Can you tell me how many symbols of class 5 are directly connected to symbols of class 2?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 2 AND s1.class = 5 
RETURN COUNT(s1)"
264,Spatial-Count,4,30,16,What is the count of 4 symbols directly linked to 30?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 4 
RETURN COUNT(s1)"
264,Spatial-Count,12,1,12,Count the number of 12 symbols that are directly connected to 1 symbols,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 1 AND s1.class = 12 
RETURN COUNT(s1)"
264,Spatial-Count,17,31,15,Count the symbols categorized as class 17 that have direct connections to symbols categorized as class 31,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 31 AND s1.class = 17 
RETURN COUNT(s1)"
264,Spatial-Count,17,14,7,How many symbols from class 17 are directly connected to symbols from class 14?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 14 AND s1.class = 17 
RETURN COUNT(s1)"
264,Spatial-Count,7,27,10,What is the total count of symbols classified as 7 are directly connected to symbols of 27?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 27 AND s1.class = 7 
RETURN COUNT(s1)"
264,Spatial-Count,18,21,5,Count the symbols of class 18 that are directly connected to symbols of class 21,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 21 AND s1.class = 18 
RETURN COUNT(s1)"
264,Spatial-Count,17,5,13,What is the number of  17 and 5 symbols' direct connections?,1,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 5 AND s1.class = 17 
RETURN COUNT(s1)"
264,Spatial-Count,32,14,7,How many symbols from class 32 are directly connected to symbols from class 14?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 14 AND s1.class = 32 
RETURN COUNT(s1)"
264,Spatial-Count,18,30,18,"Count the symbols that are directly linked to symbols of class 30, with 18",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 30 AND s1.class = 18 
RETURN COUNT(s1)"
264,Spatial-Count,20,22,6,What is the number of symbols with class 20 that have direct connections to symbols with class 22?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 22 AND s1.class = 20 
RETURN COUNT(s1)"
264,Spatial-Count,28,7,16,What is the count of 28 symbols directly linked to 7?,0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 7 AND s1.class = 28 
RETURN COUNT(s1)"
264,Spatial-Count,24,28,17,"How many symbols are directly connected to symbols of class 28, given that they belong to class 24?",0,"MATCH (s1:Symbol)-[:CONNECTED_TO]-(s2:Symbol) 
WHERE s2.class = 28 AND s1.class = 24 
RETURN COUNT(s1)"
