P&ID_number,Type,Symbol_Class,Q_id,Question,GT,Cypher
251,Count,10,6,What's the number of symbols that fall under class 10?,2,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
251,Count,11,11,What is the number of symbols in 11?,1,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
251,Count,12,3,How many symbols are there that belong to the 12 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
251,Count,13,19,How many symbols are there in the category of class 13?,3,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
251,Count,14,5,Can you count the symbols that are in class 14?,1,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
251,Count,15,10,How many symbols are categorized as 15?,4,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
251,Count,16,2,What is the quantity of symbols in class 16?,1,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
251,Count,17,8,Can you enumerate the symbols of class 17?,5,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
251,Count,18,5,Can you count the symbols that are in class 18?,2,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
251,Count,19,10,How many symbols are categorized as 19?,2,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
251,Count,20,20,Can you provide the total count of symbols from class 20?,1,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
251,Count,21,18,How many 21 symbols are there?,12,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
251,Count,22,9,What's the total count of symbols from class 22?,1,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
251,Count,23,3,How many symbols are there that belong to the 23 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
251,Count,24,9,What's the total count of symbols from class 24?,5,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
251,Count,25,10,How many symbols are categorized as 25?,5,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
251,Count,26,18,How many 26 symbols are there?,2,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
251,Count,27,16,How many symbols fall under the category of class 27?,5,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
251,Count,28,8,Can you enumerate the symbols of class 28?,2,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
251,Count,29,9,What's the total count of symbols from class 29?,4,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
251,Count,30,9,What's the total count of symbols from class 30?,2,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
251,Count,31,10,How many symbols are categorized as 31?,4,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
251,Count,32,10,How many symbols are categorized as 32?,1,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
252,Count,1,7,How many symbols are classified under 1?,4,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
252,Count,2,6,What's the number of symbols that fall under class 2?,5,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
252,Count,3,8,Can you enumerate the symbols of class 3?,5,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
252,Count,4,7,How many symbols are classified under 4?,6,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
252,Count,5,16,How many symbols fall under the category of class 5?,2,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
252,Count,6,8,Can you enumerate the symbols of class 6?,5,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
252,Count,7,17,Can you tell me the total number of symbols in the class 7?,2,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
252,Count,8,11,What is the number of symbols in 8?,4,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
252,Count,9,1,Can you tell me how many symbols are there in the 9 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
252,Count,10,7,How many symbols are classified under 10?,4,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
252,Count,11,5,Can you count the symbols that are in class 11?,2,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
252,Count,12,20,Can you provide the total count of symbols from class 12?,1,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
252,Count,13,16,How many symbols fall under the category of class 13?,3,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
252,Count,14,11,What is the number of symbols in 14?,4,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
252,Count,15,3,How many symbols are there that belong to the 15 class?,1,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
252,Count,16,13,What is the count of 16?,2,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
252,Count,17,6,What's the number of symbols that fall under class 17?,1,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
252,Count,18,15,What's the count of symbols that are classified as 18?,4,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
252,Count,19,15,What's the count of symbols that are classified as 19?,1,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
252,Count,20,5,Can you count the symbols that are in class 20?,6,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
252,Count,21,1,Can you tell me how many symbols are there in the 21 class?,11,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
252,Count,22,10,How many symbols are categorized as 22?,2,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
252,Count,23,12,How many 23?,3,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
252,Count,24,15,What's the count of symbols that are classified as 24?,4,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
252,Count,25,11,What is the number of symbols in 25?,4,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
252,Count,26,8,Can you enumerate the symbols of class 26?,2,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
252,Count,27,19,How many symbols are there in the category of class 27?,4,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
252,Count,28,10,How many symbols are categorized as 28?,2,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
252,Count,29,1,Can you tell me how many symbols are there in the 29 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
252,Count,30,12,How many 30?,1,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
252,Count,31,19,How many symbols are there in the category of class 31?,2,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
252,Count,32,19,How many symbols are there in the category of class 32?,5,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
253,Count,1,20,Can you provide the total count of symbols from class 1?,2,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
253,Count,2,10,How many symbols are categorized as 2?,2,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
253,Count,3,15,What's the count of symbols that are classified as 3?,3,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
253,Count,4,2,What is the quantity of symbols in class 4?,4,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
253,Count,5,9,What's the total count of symbols from class 5?,8,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
253,Count,6,11,What is the number of symbols in 6?,1,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
253,Count,7,6,What's the number of symbols that fall under class 7?,4,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
253,Count,8,2,What is the quantity of symbols in class 8?,0,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
253,Count,9,12,How many 9?,4,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
253,Count,10,6,What's the number of symbols that fall under class 10?,4,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
253,Count,11,12,How many 11?,6,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
253,Count,12,15,What's the count of symbols that are classified as 12?,3,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
253,Count,13,8,Can you enumerate the symbols of class 13?,4,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
253,Count,14,19,How many symbols are there in the category of class 14?,5,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
253,Count,15,10,How many symbols are categorized as 15?,5,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
253,Count,16,14,Can you provide the number of symbols in class 16?,4,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
253,Count,17,3,How many symbols are there that belong to the 17 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
253,Count,18,18,How many 18 symbols are there?,4,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
253,Count,19,18,How many 19 symbols are there?,4,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
253,Count,20,17,Can you tell me the total number of symbols in the class 20?,1,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
253,Count,21,5,Can you count the symbols that are in class 21?,8,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
253,Count,22,12,How many 22?,3,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
253,Count,23,6,What's the number of symbols that fall under class 23?,3,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
253,Count,24,13,What is the count of 24?,1,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
253,Count,25,3,How many symbols are there that belong to the 25 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
253,Count,26,10,How many symbols are categorized as 26?,3,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
253,Count,27,10,How many symbols are categorized as 27?,3,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
253,Count,28,6,What's the number of symbols that fall under class 28?,3,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
253,Count,29,4,Could you provide the count of symbols in class 29?,3,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
253,Count,30,19,How many symbols are there in the category of class 30?,6,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
253,Count,31,16,How many symbols fall under the category of class 31?,1,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
253,Count,32,15,What's the count of symbols that are classified as 32?,2,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
254,Count,1,18,How many 1 symbols are there?,4,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
254,Count,2,2,What is the quantity of symbols in class 2?,2,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
254,Count,3,12,How many 3?,4,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
254,Count,4,6,What's the number of symbols that fall under class 4?,6,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
254,Count,5,18,How many 5 symbols are there?,3,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
254,Count,6,9,What's the total count of symbols from class 6?,4,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
254,Count,7,16,How many symbols fall under the category of class 7?,3,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
254,Count,8,12,How many 8?,2,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
254,Count,9,1,Can you tell me how many symbols are there in the 9 class?,7,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
254,Count,10,19,How many symbols are there in the category of class 10?,6,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
254,Count,11,2,What is the quantity of symbols in class 11?,6,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
254,Count,12,16,How many symbols fall under the category of class 12?,3,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
254,Count,13,12,How many 13?,2,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
254,Count,14,1,Can you tell me how many symbols are there in the 14 class?,5,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
254,Count,15,5,Can you count the symbols that are in class 15?,1,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
254,Count,16,10,How many symbols are categorized as 16?,2,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
254,Count,17,2,What is the quantity of symbols in class 17?,4,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
254,Count,18,3,How many symbols are there that belong to the 18 class?,2,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
254,Count,19,17,Can you tell me the total number of symbols in the class 19?,0,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
254,Count,20,5,Can you count the symbols that are in class 20?,4,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
254,Count,21,10,How many symbols are categorized as 21?,13,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
254,Count,22,18,How many 22 symbols are there?,2,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
254,Count,23,19,How many symbols are there in the category of class 23?,2,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
254,Count,24,14,Can you provide the number of symbols in class 24?,4,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
254,Count,25,15,What's the count of symbols that are classified as 25?,0,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
254,Count,26,11,What is the number of symbols in 26?,4,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
254,Count,27,9,What's the total count of symbols from class 27?,3,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
254,Count,28,16,How many symbols fall under the category of class 28?,3,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
254,Count,29,10,How many symbols are categorized as 29?,8,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
254,Count,30,10,How many symbols are categorized as 30?,3,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
254,Count,31,20,Can you provide the total count of symbols from class 31?,1,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
254,Count,32,1,Can you tell me how many symbols are there in the 32 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
255,Count,1,8,Can you enumerate the symbols of class 1?,5,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
255,Count,2,12,How many 2?,3,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
255,Count,3,10,How many symbols are categorized as 3?,4,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
255,Count,4,4,Could you provide the count of symbols in class 4?,2,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
255,Count,5,15,What's the count of symbols that are classified as 5?,8,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
255,Count,6,10,How many symbols are categorized as 6?,2,"MATCH (s:Symbol) 
WHERE s.class = 6 
RETURN count(s)"
255,Count,7,18,How many 7 symbols are there?,1,"MATCH (s:Symbol) 
WHERE s.class = 7 
RETURN count(s)"
255,Count,8,12,How many 8?,2,"MATCH (s:Symbol) 
WHERE s.class = 8 
RETURN count(s)"
255,Count,9,1,Can you tell me how many symbols are there in the 9 class?,4,"MATCH (s:Symbol) 
WHERE s.class = 9 
RETURN count(s)"
255,Count,10,2,What is the quantity of symbols in class 10?,5,"MATCH (s:Symbol) 
WHERE s.class = 10 
RETURN count(s)"
255,Count,11,5,Can you count the symbols that are in class 11?,4,"MATCH (s:Symbol) 
WHERE s.class = 11 
RETURN count(s)"
255,Count,12,10,How many symbols are categorized as 12?,1,"MATCH (s:Symbol) 
WHERE s.class = 12 
RETURN count(s)"
255,Count,13,15,What's the count of symbols that are classified as 13?,2,"MATCH (s:Symbol) 
WHERE s.class = 13 
RETURN count(s)"
255,Count,14,9,What's the total count of symbols from class 14?,3,"MATCH (s:Symbol) 
WHERE s.class = 14 
RETURN count(s)"
255,Count,15,13,What is the count of 15?,2,"MATCH (s:Symbol) 
WHERE s.class = 15 
RETURN count(s)"
255,Count,16,6,What's the number of symbols that fall under class 16?,0,"MATCH (s:Symbol) 
WHERE s.class = 16 
RETURN count(s)"
255,Count,17,3,How many symbols are there that belong to the 17 class?,4,"MATCH (s:Symbol) 
WHERE s.class = 17 
RETURN count(s)"
255,Count,18,4,Could you provide the count of symbols in class 18?,4,"MATCH (s:Symbol) 
WHERE s.class = 18 
RETURN count(s)"
255,Count,19,20,Can you provide the total count of symbols from class 19?,5,"MATCH (s:Symbol) 
WHERE s.class = 19 
RETURN count(s)"
255,Count,20,2,What is the quantity of symbols in class 20?,3,"MATCH (s:Symbol) 
WHERE s.class = 20 
RETURN count(s)"
255,Count,21,20,Can you provide the total count of symbols from class 21?,9,"MATCH (s:Symbol) 
WHERE s.class = 21 
RETURN count(s)"
255,Count,22,8,Can you enumerate the symbols of class 22?,1,"MATCH (s:Symbol) 
WHERE s.class = 22 
RETURN count(s)"
255,Count,23,13,What is the count of 23?,3,"MATCH (s:Symbol) 
WHERE s.class = 23 
RETURN count(s)"
255,Count,24,14,Can you provide the number of symbols in class 24?,4,"MATCH (s:Symbol) 
WHERE s.class = 24 
RETURN count(s)"
255,Count,25,2,What is the quantity of symbols in class 25?,1,"MATCH (s:Symbol) 
WHERE s.class = 25 
RETURN count(s)"
255,Count,26,15,What's the count of symbols that are classified as 26?,2,"MATCH (s:Symbol) 
WHERE s.class = 26 
RETURN count(s)"
255,Count,27,7,How many symbols are classified under 27?,5,"MATCH (s:Symbol) 
WHERE s.class = 27 
RETURN count(s)"
255,Count,28,16,How many symbols fall under the category of class 28?,3,"MATCH (s:Symbol) 
WHERE s.class = 28 
RETURN count(s)"
255,Count,29,8,Can you enumerate the symbols of class 29?,3,"MATCH (s:Symbol) 
WHERE s.class = 29 
RETURN count(s)"
255,Count,30,11,What is the number of symbols in 30?,2,"MATCH (s:Symbol) 
WHERE s.class = 30 
RETURN count(s)"
255,Count,31,5,Can you count the symbols that are in class 31?,2,"MATCH (s:Symbol) 
WHERE s.class = 31 
RETURN count(s)"
255,Count,32,15,What's the count of symbols that are classified as 32?,4,"MATCH (s:Symbol) 
WHERE s.class = 32 
RETURN count(s)"
256,Count,1,1,Can you tell me how many symbols are there in the 1 class?,3,"MATCH (s:Symbol) 
WHERE s.class = 1 
RETURN count(s)"
256,Count,2,10,How many symbols are categorized as 2?,1,"MATCH (s:Symbol) 
WHERE s.class = 2 
RETURN count(s)"
256,Count,3,4,Could you provide the count of symbols in class 3?,2,"MATCH (s:Symbol) 
WHERE s.class = 3 
RETURN count(s)"
256,Count,4,7,How many symbols are classified under 4?,0,"MATCH (s:Symbol) 
WHERE s.class = 4 
RETURN count(s)"
256,Count,5,14,Can you provide the number of symbols in class 5?,4,"MATCH (s:Symbol) 
WHERE s.class = 5 
RETURN count(s)"
